Date,Balance,Price,% Change_in_Balance,Balance_Diff,Value_Dollars,Change_in_Value
12/07,46.07594936708861,0.620253164556962,1.3363028953229383,0.05063291139241244,13.822784810126583,0.031405223521876066
12/07,46.12658227848101,0.6170886075949367,1.3348164627363879,0.05063291139239823,13.837974683544303,0.03124499278961283
12/07,46.17721518987342,0.6139240506329113,1.333333333333342,0.05063291139241244,13.853164556962026,0.031084762057367127
12/07,46.22784810126582,0.6107594936708861,1.3318534961154205,0.05063291139239823,13.868354430379746,0.030924531325103984
12/07,46.278481012658226,0.6075949367088608,1.330376940133049,0.05063291139240533,13.883544303797468,0.030764300592853875
12/07,46.32911392405064,0.6044303797468354,1.3289036544850363,0.05063291139241244,13.898734177215191,0.03060406986060372
12/07,46.379746835443036,0.6012658227848101,1.327433628318575,0.05063291139239823,13.913924050632911,0.030443839128340706
12/07,46.43037974683544,0.5981012658227848,1.3259668508287303,0.05063291139240533,13.929113924050633,0.03028360839609053
12/07,46.48101265822786,0.5949367088607596,1.3245033112583071,0.050632911392419544,13.944303797468358,0.03012337766384454
12/07,46.531645569620245,0.5917721518987342,1.3230429988974501,0.05063291139238402,13.959493670886074,0.029963146931569026
12/07,46.58227848101266,0.5886075949367089,1.3215859030836885,0.05063291139241244,13.974683544303797,0.029802916199331373
13/07,46.63291139240506,0.5854430379746836,1.320132013201336,0.05063291139240533,13.989873417721519,0.029642685467072744
13/07,46.68354430379746,0.5822784810126582,1.3186813186812918,0.05063291139239823,14.005063291139239,0.02948245473481416
13/07,46.73417721518987,0.5791139240506329,1.3172338090010838,0.05063291139240533,14.02025316455696,0.029322224002563846
13/07,46.78481012658228,0.5759493670886076,1.3157894736842035,0.05063291139241244,14.035443037974684,0.02916199327031349
13/07,46.83544303797469,0.5727848101265822,1.314348302300128,0.05063291139241244,14.050632911392407,0.02900176253805902
13/07,46.886075949367104,0.569620253164557,1.3129102844639418,0.05063291139241244,14.06582278481013,0.028841531805804555
13/07,46.936708860759495,0.5664556962025317,1.3114754098360493,0.05063291139239112,14.081012658227849,0.028681301073538012
13/07,46.9873417721519,0.5632911392405063,1.310043668122285,0.05063291139240533,14.09620253164557,0.028521070341291612
13/07,47.03797468354431,0.560126582278481,1.308615049073092,0.05063291139241244,14.111392405063294,0.028360839609041143
13/07,47.08860759493671,0.5569620253164557,1.3071895424836333,0.05063291139239823,14.126582278481013,0.02820060887677876
13/07,47.139240506329116,0.5537974683544304,1.305767138193703,0.05063291139240533,14.141772151898735,0.028040378144528273
13/07,47.18987341772152,0.5506329113924051,1.3043478260869712,0.05063291139240533,14.156962025316457,0.027880147412273824
13/07,47.24050632911394,0.5474683544303798,1.3029315960912502,0.050632911392419544,14.172151898734182,0.027719916680027157
13/07,47.291139240506325,0.5443037974683544,1.3015184381778733,0.05063291139238402,14.187341772151898,0.027559685947753328
13/07,47.341772151898745,0.5411392405063291,1.3001083423618942,0.050632911392419544,14.202531645569623,0.027399455215518172
13/07,47.39240506329114,0.5379746835443038,1.2987012987013102,0.05063291139239823,14.217721518987343,0.02723922448325221
13/07,47.44303797468354,0.5348101265822784,1.297297297297284,0.05063291139239823,14.232911392405063,0.027078993750997784
13/07,47.493670886075954,0.5316455696202531,1.295896328293722,0.05063291139241244,14.248101265822786,0.026918763018750912
13/07,47.544303797468345,0.5284810126582279,1.2944983818770073,0.05063291139239112,14.263291139240502,0.026758532286485184
13/07,47.59493670886076,0.5253164556962026,1.2931034482758452,0.05063291139241244,14.278481012658228,0.02659830155424198
13/07,47.645569620253156,0.5221518987341772,1.2917115177609961,0.05063291139239823,14.293670886075946,0.02643807082198009
13/07,47.696202531645575,0.5189873417721519,1.2903225806451646,0.050632911392419544,14.308860759493673,0.026277840089736725
13/07,47.746835443037966,0.5158227848101266,1.2889366272824665,0.05063291139239112,14.324050632911389,0.026117609357467573
13/07,47.79746835443038,0.5126582278481013,1.2875536480686511,0.05063291139241244,14.339240506329114,0.0259573786252241
13/07,47.848101265822784,0.509493670886076,1.2861736334404794,0.05063291139240533,14.354430379746836,0.02579714789296601
13/07,47.898734177215175,0.5063291139240507,1.2847965738757905,0.05063291139239112,14.369620253164552,0.02563691716070437
13/07,47.949367088607595,0.5031645569620253,1.2834224598930355,0.050632911392419544,14.384810126582279,0.025476686428464266
13/07,48.0,0.5,1.2820512820512775,0.05063291139240533,14.399999999999999,0.025316455696202667
13/07,48.0,0.5,1.1739594450373536,0.0,14.399999999999999,0.0
13/07,48.0,0.5,1.0660980810234477,0.0,14.399999999999999,0.0
13/07,48.0,0.5,0.958466453674145,0.0,14.399999999999999,0.0
13/07,48.0,0.5,0.8510638297872353,0.0,14.399999999999999,0.0
13/07,48.0,0.5,0.7438894792773931,0.0,14.399999999999999,0.0
13/07,48.0,0.5,0.6369426751592133,0.0,14.399999999999999,0.0
13/07,48.0,0.5,0.5302226935312904,0.0,14.399999999999999,0.0
13/07,48.0,0.5,0.4237288135593209,0.0,14.399999999999999,0.0
13/07,48.0,0.5,0.31746031746031633,0.0,14.399999999999999,0.0
13/07,48.0,0.5,0.21141649048628253,0.0,14.399999999999999,0.0
13/07,48.0,0.5,0.10559662090812161,0.0,14.399999999999999,0.0
13/07,48.0,0.5,0.0,0.0,14.399999999999999,0.0
13/07,48.0,0.5,0.0,0.0,14.399999999999999,0.0
13/07,48.0,0.5,0.0,0.0,14.399999999999999,0.0
13/07,48.0,0.5,0.0,0.0,14.399999999999999,0.0
13/07,48.0,0.5,0.0,0.0,14.399999999999999,0.0
13/07,48.0,0.5,0.0,0.0,14.399999999999999,0.0
13/07,48.0,0.5,0.0,0.0,14.399999999999999,0.0
13/07,48.0,0.5,0.0,0.0,14.399999999999999,0.0
13/07,48.0,0.5,0.0,0.0,14.399999999999999,0.0
14/07,48.0,0.5,0.0,0.0,14.399999999999999,0.0
14/07,48.0,0.5,0.0,0.0,14.399999999999999,0.0
14/07,48.0,0.5,0.0,0.0,14.399999999999999,0.0
14/07,48.0,0.5,0.0,0.0,14.399999999999999,0.0
14/07,48.0,0.5,0.0,0.0,14.399999999999999,0.0
14/07,48.0,0.5,0.0,0.0,14.399999999999999,0.0
14/07,48.0,0.5,0.0,0.0,14.399999999999999,0.0
14/07,48.0,0.5,0.0,0.0,14.399999999999999,0.0
14/07,48.0,0.5,0.0,0.0,14.399999999999999,0.0
14/07,48.0,0.5,0.0,0.0,14.399999999999999,0.0
14/07,48.0,0.5,0.0,0.0,14.399999999999999,0.0
14/07,48.0,0.5,0.0,0.0,14.399999999999999,0.0
14/07,48.0,0.5,0.0,0.0,14.399999999999999,0.0
14/07,48.0,0.5,0.0,0.0,14.399999999999999,0.0
14/07,48.0,0.5,0.0,0.0,14.399999999999999,0.0
14/07,48.0,0.5,0.0,0.0,14.399999999999999,0.0
14/07,48.0,0.5,0.0,0.0,14.399999999999999,0.0
14/07,48.0,0.5,0.0,0.0,14.399999999999999,0.0
14/07,48.0,0.5,0.0,0.0,14.399999999999999,0.0
14/07,48.0,0.5,0.0,0.0,14.399999999999999,0.0
14/07,48.0,0.5,0.0,0.0,14.399999999999999,0.0
14/07,48.0,0.5,0.0,0.0,14.399999999999999,0.0
14/07,48.0,0.5,0.0,0.0,14.399999999999999,0.0
14/07,48.0,0.5,0.0,0.0,14.399999999999999,0.0
14/07,48.0,0.5,0.0,0.0,14.399999999999999,0.0
14/07,48.0,0.5,0.0,0.0,14.399999999999999,0.0
14/07,48.0,0.5,0.0,0.0,14.399999999999999,0.0
14/07,48.0,0.5,0.0,0.0,14.399999999999999,0.0
14/07,48.0,0.5,0.0,0.0,14.399999999999999,0.0
14/07,48.0,0.5,0.0,0.0,14.399999999999999,0.0
14/07,48.0,0.5,0.0,0.0,14.399999999999999,0.0
14/07,48.0,0.5,0.0,0.0,14.399999999999999,0.0
14/07,48.0,0.5,0.0,0.0,14.399999999999999,0.0
14/07,48.0,0.5,0.0,0.0,14.399999999999999,0.0
14/07,48.0,0.5,0.0,0.0,14.399999999999999,0.0
14/07,48.0,0.325,0.0,0.0,14.399999999999999,0.0
